seed,policy,confirmatory_role,round,material_id,formula,predicted_band_gap_ev,uncertainty_ev,oracle_band_gap_ev,absolute_error_ev,target_hit,signal_level,selection_reason,budget_used,budget_total
2005,random,required_baseline,7,mp-1028441,WS2,1.22367,0.131181,1.6559000000000001,0.43223,True,D2,uniform random from the fixed validation pool,7,8
2005,random,required_baseline,8,mp-1023934,MoSe2,1.373468,0.112001,1.4311,0.057632,False,D0,uniform random from the fixed validation pool,8,8
2005,static_topn,required_baseline,1,mp-1023940,MoSe2,1.512872,0.033341,1.4242,0.088672,False,D0,highest target score from the frozen development-only model,1,8
2005,static_topn,required_baseline,2,mp-1023938,MoTe2,1.517836,0.059267,1.0496999999999999,0.468136,False,D0,highest target score from the frozen development-only model,2,8
2005,static_topn,required_baseline,3,mp-1023937,WS2,1.62108,0.031334,1.8091,0.18802,True,D2,highest target score from the frozen development-only model,3,8
2005,static_topn,required_baseline,4,mp-1023936,WSe2,1.589174,0.055845,1.5378,0.051374,True,D2,highest target score from the frozen development-only model,4,8
2005,static_topn,required_baseline,5,mp-1023935,MoTe2,1.648929,0.064205,1.07,0.578929,False,D0,highest target score from the frozen development-only model,5,8
2005,static_topn,required_baseline,6,mp-1023934,MoSe2,1.652719,0.038123,1.4311,0.221619,False,D0,highest target score from the frozen development-only model,6,8
2005,static_topn,required_baseline,7,mp-1023925,WS2,1.503857,0.033552,1.697,0.193143,True,D2,highest target score from the frozen development-only model,7,8
2005,static_topn,required_baseline,8,mp-1023933,WSe2,1.464311,0.06446,1.5234,0.059089,True,D2,highest target score from the frozen development-only model,8,8
2005,iterative_w035,primary_policy,1,mp-1821,WSe2,1.218348,0.141178,1.4468000000000005,0.228452,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,1,8
2005,iterative_w035,primary_policy,2,mp-1023935,MoTe2,1.779077,0.216835,1.07,0.709077,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,2,8
2005,iterative_w035,primary_policy,3,mp-7459,MoTe2,1.176097,0.392229,0.0,1.176097,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,3,8
2005,iterative_w035,primary_policy,4,mp-1023934,MoSe2,1.443194,0.228959,1.4311,0.012094,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,4,8
2005,iterative_w035,primary_policy,5,mp-1023933,WSe2,1.489109,0.221354,1.5234,0.034291,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,5,8
2005,iterative_w035,primary_policy,6,mp-1030319,MoTe2,1.244716,0.157478,0.5861999999999998,0.658516,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,6,8
2005,iterative_w035,primary_policy,7,mp-9813,WS2,1.241345,0.384075,1.5593000000000004,0.317955,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,7,8
2005,iterative_w035,primary_policy,8,mp-1028698,WSe2,1.12482,0.245229,1.1997000000000002,0.07488,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,8,8
2005,iterative_w015,diagnostic_ablation_only,1,mp-1023935,MoTe2,1.653228,0.06707,1.07,0.583228,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,1,8
2005,iterative_w015,diagnostic_ablation_only,2,mp-1023934,MoSe2,1.481753,0.166426,1.4311,0.050653,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,2,8
2005,iterative_w015,diagnostic_ablation_only,3,mp-1023937,WS2,1.415357,0.070273,1.8091,0.393743,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,3,8
2005,iterative_w015,diagnostic_ablation_only,4,mp-1023925,WS2,1.444394,0.214831,1.697,0.252606,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,4,8
2005,iterative_w015,diagnostic_ablation_only,5,mp-1023933,WSe2,1.492145,0.262329,1.5234,0.031255,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,5,8
2005,iterative_w015,diagnostic_ablation_only,6,mp-1023940,MoSe2,1.525229,0.108392,1.4242,0.101029,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,6,8
2005,iterative_w015,diagnostic_ablation_only,7,mp-1023936,WSe2,1.44658,0.132367,1.5378,0.09122,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,7,8
2005,iterative_w015,diagnostic_ablation_only,8,mp-9813,WS2,1.339776,0.21111,1.5593000000000004,0.219524,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,8,8
2005,pure_uncertainty,diagnostic_ablation_only,1,mp-1821,WSe2,1.218348,0.141178,1.4468000000000005,0.228452,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,1,8
2005,pure_uncertainty,diagnostic_ablation_only,2,mp-1023935,MoTe2,1.779077,0.216835,1.07,0.709077,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,2,8
2005,pure_uncertainty,diagnostic_ablation_only,3,mp-7459,MoTe2,1.176097,0.392229,0.0,1.176097,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,3,8
2005,pure_uncertainty,diagnostic_ablation_only,4,mp-1028698,WSe2,1.114353,0.369914,1.1997000000000002,0.085347,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,4,8
2005,pure_uncertainty,diagnostic_ablation_only,5,mp-1025572,WSe2,1.373684,0.22796,1.2288999999999999,0.144784,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,5,8
2005,pure_uncertainty,diagnostic_ablation_only,6,mp-1023936,WSe2,1.440198,0.185128,1.5378,0.097602,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,6,8
2005,pure_uncertainty,diagnostic_ablation_only,7,mp-9813,WS2,1.327208,0.138973,1.5593000000000004,0.232092,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,7,8
2005,pure_uncertainty,diagnostic_ablation_only,8,mp-1030319,MoTe2,1.106565,0.154973,0.5861999999999998,0.520365,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,8,8
2006,random,required_baseline,1,mp-1025576,MoTe2,1.449524,0.032999,0.6230000000000002,0.826524,False,D0,uniform random from the fixed validation pool,1,8
2006,random,required_baseline,2,mp-9813,WS2,0.687388,0.408749,1.5593000000000004,0.871912,True,D2,uniform random from the fixed validation pool,2,8
2006,random,required_baseline,3,mp-1023937,WS2,1.454097,0.210066,1.8091,0.355003,True,D2,uniform random from the fixed validation pool,3,8
2006,random,required_baseline,4,mp-1023933,WSe2,1.483959,0.283922,1.5234,0.039441,True,D2,uniform random from the fixed validation pool,4,8
2006,random,required_baseline,5,mp-1025571,WS2,1.418768,0.131928,1.6345,0.215732,True,D2,uniform random from the fixed validation pool,5,8
2006,random,required_baseline,6,mp-1023938,MoTe2,1.330281,0.340788,1.0496999999999999,0.280581,False,D0,uniform random from the fixed validation pool,6,8
2006,random,required_baseline,7,mp-1018807,MoSe2,1.226378,0.178494,1.2543999999999995,0.028022,False,D0,uniform random from the fixed validation pool,7,8
2006,random,required_baseline,8,mp-1023925,WS2,1.688105,0.102929,1.697,0.008895,True,D2,uniform random from the fixed validation pool,8,8
2006,static_topn,required_baseline,1,mp-1023940,MoSe2,1.51262,0.037543,1.4242,0.08842,False,D0,highest target score from the frozen development-only model,1,8
2006,static_topn,required_baseline,2,mp-1023938,MoTe2,1.522687,0.066177,1.0496999999999999,0.472987,False,D0,highest target score from the frozen development-only model,2,8
2006,static_topn,required_baseline,3,mp-1023937,WS2,1.619639,0.032973,1.8091,0.189461,True,D2,highest target score from the frozen development-only model,3,8
2006,static_topn,required_baseline,4,mp-1023936,WSe2,1.590585,0.060078,1.5378,0.052785,True,D2,highest target score from the frozen development-only model,4,8
2006,static_topn,required_baseline,5,mp-1023935,MoTe2,1.653228,0.06707,1.07,0.583228,False,D0,highest target score from the frozen development-only model,5,8
2006,static_topn,required_baseline,6,mp-1023934,MoSe2,1.653151,0.038334,1.4311,0.222051,False,D0,highest target score from the frozen development-only model,6,8
2006,static_topn,required_baseline,7,mp-1023925,WS2,1.504547,0.037534,1.697,0.192453,True,D2,highest target score from the frozen development-only model,7,8
2006,static_topn,required_baseline,8,mp-1023933,WSe2,1.468775,0.071291,1.5234,0.054625,True,D2,highest target score from the frozen development-only model,8,8
2006,iterative_w035,primary_policy,1,mp-1821,WSe2,1.194785,0.089489,1.4468000000000005,0.252015,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,1,8
2006,iterative_w035,primary_policy,2,mp-1023935,MoTe2,1.718134,0.187895,1.07,0.648134,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,2,8
2006,iterative_w035,primary_policy,3,mp-1028698,WSe2,1.175594,0.367747,1.1997000000000002,0.024106,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,3,8
2006,iterative_w035,primary_policy,4,mp-1023934,MoSe2,1.302162,0.589878,1.4311,0.128938,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,4,8
2006,iterative_w035,primary_policy,5,mp-9813,WS2,1.338454,0.377648,1.5593000000000004,0.220846,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,5,8
2006,iterative_w035,primary_policy,6,mp-1023925,WS2,1.552395,0.086379,1.697,0.144605,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,6,8
2006,iterative_w035,primary_policy,7,mp-1023937,WS2,1.494923,0.091356,1.8091,0.314177,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,7,8
2006,iterative_w035,primary_policy,8,mp-1023936,WSe2,1.499432,0.090314,1.5378,0.038368,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,8,8
2006,iterative_w015,diagnostic_ablation_only,1,mp-1023935,MoTe2,1.650653,0.039091,1.07,0.580653,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,1,8
2006,iterative_w015,diagnostic_ablation_only,2,mp-1023934,MoSe2,1.420519,0.151403,1.4311,0.010581,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,2,8
2006,iterative_w015,diagnostic_ablation_only,3,mp-1023937,WS2,1.401924,0.042931,1.8091,0.407176,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,3,8
2006,iterative_w015,diagnostic_ablation_only,4,mp-1023925,WS2,1.463799,0.169166,1.697,0.233201,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,4,8
2006,iterative_w015,diagnostic_ablation_only,5,mp-1023933,WSe2,1.450677,0.207468,1.5234,0.072723,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,5,8
2006,iterative_w015,diagnostic_ablation_only,6,mp-9813,WS2,1.440439,0.363159,1.5593000000000004,0.118861,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,6,8
2006,iterative_w015,diagnostic_ablation_only,7,mp-1023936,WSe2,1.551818,0.145784,1.5378,0.014018,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,7,8
2006,iterative_w015,diagnostic_ablation_only,8,mp-1025572,WSe2,1.517697,0.075679,1.2288999999999999,0.288797,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,8,8
2006,pure_uncertainty,diagnostic_ablation_only,1,mp-1821,WSe2,1.194785,0.089489,1.4468000000000005,0.252015,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,1,8
2006,pure_uncertainty,diagnostic_ablation_only,2,mp-1023935,MoTe2,1.718134,0.187895,1.07,0.648134,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,2,8
2006,pure_uncertainty,diagnostic_ablation_only,3,mp-1028698,WSe2,1.175594,0.367747,1.1997000000000002,0.024106,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,3,8
2006,pure_uncertainty,diagnostic_ablation_only,4,mp-1023934,MoSe2,1.302162,0.589878,1.4311,0.128938,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,4,8
2006,pure_uncertainty,diagnostic_ablation_only,5,mp-9813,WS2,1.338454,0.377648,1.5593000000000004,0.220846,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,5,8
2006,pure_uncertainty,diagnostic_ablation_only,6,mp-7459,MoTe2,0.996689,0.222393,0.0,0.996689,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,6,8
2006,pure_uncertainty,diagnostic_ablation_only,7,mp-1030319,MoTe2,1.199908,0.117813,0.5861999999999998,0.613708,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,7,8
2006,pure_uncertainty,diagnostic_ablation_only,8,mp-1028441,WS2,1.221705,0.162286,1.6559000000000001,0.434195,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,8,8
2007,random,required_baseline,1,mp-1025576,MoTe2,1.386846,0.085932,0.6230000000000002,0.763846,False,D0,uniform random from the fixed validation pool,1,8
2007,random,required_baseline,2,mp-1028698,WSe2,0.652729,0.54626,1.1997000000000002,0.546971,False,D0,uniform random from the fixed validation pool,2,8
2007,random,required_baseline,3,mp-1023935,MoTe2,0.736114,0.724697,1.07,0.333886,False,D0,uniform random from the fixed validation pool,3,8
2007,random,required_baseline,4,mp-1018807,MoSe2,1.00384,0.198428,1.2543999999999995,0.25056,False,D0,uniform random from the fixed validation pool,4,8
2007,random,required_baseline,5,mp-1821,WSe2,0.785577,0.319975,1.4468000000000005,0.661223,False,D0,uniform random from the fixed validation pool,5,8
2007,random,required_baseline,6,mp-1028441,WS2,1.232401,0.145814,1.6559000000000001,0.423499,True,D2,uniform random from the fixed validation pool,6,8
2007,random,required_baseline,7,mp-7581,MoSe2,1.24481,0.152648,1.3619999999999997,0.11719,False,D0,uniform random from the fixed validation pool,7,8
2007,random,required_baseline,8,mp-1023940,MoSe2,1.435463,0.113354,1.4242,0.011263,False,D0,uniform random from the fixed validation pool,8,8
2007,static_topn,required_baseline,1,mp-1023940,MoSe2,1.509242,0.018427,1.4242,0.085042,False,D0,highest target score from the frozen development-only model,1,8
2007,static_topn,required_baseline,2,mp-1023938,MoTe2,1.51857,0.026755,1.0496999999999999,0.46887,False,D0,highest target score from the frozen development-only model,2,8
2007,static_topn,required_baseline,3,mp-1023937,WS2,1.61867,0.021921,1.8091,0.19043,True,D2,highest target score from the frozen development-only model,3,8
2007,static_topn,required_baseline,4,mp-1023936,WSe2,1.58676,0.027626,1.5378,0.04896,True,D2,highest target score from the frozen development-only model,4,8
2007,static_topn,required_baseline,5,mp-1023935,MoTe2,1.650653,0.039091,1.07,0.580653,False,D0,highest target score from the frozen development-only model,5,8
2007,static_topn,required_baseline,6,mp-1023934,MoSe2,1.652849,0.029093,1.4311,0.221749,False,D0,highest target score from the frozen development-only model,6,8
2007,static_topn,required_baseline,7,mp-1023925,WS2,1.502405,0.018379,1.697,0.194595,True,D2,highest target score from the frozen development-only model,7,8
2007,static_topn,required_baseline,8,mp-1023933,WSe2,1.463684,0.031184,1.5234,0.059716,True,D2,highest target score from the frozen development-only model,8,8
2007,iterative_w035,primary_policy,1,mp-1023935,MoTe2,1.603358,0.177867,1.07,0.533358,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,1,8
2007,iterative_w035,primary_policy,2,mp-1023934,MoSe2,1.445035,0.165836,1.4311,0.013935,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,2,8
2007,iterative_w035,primary_policy,3,mp-1023937,WS2,1.415998,0.093074,1.8091,0.393102,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,3,8
2007,iterative_w035,primary_policy,4,mp-1023925,WS2,1.512684,0.202332,1.697,0.184316,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,4,8
2007,iterative_w035,primary_policy,5,mp-9813,WS2,1.253682,0.52349,1.5593000000000004,0.305618,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,5,8
2007,iterative_w035,primary_policy,6,mp-1821,WSe2,1.132229,0.478842,1.4468000000000005,0.314571,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,6,8
2007,iterative_w035,primary_policy,7,mp-1023936,WSe2,1.518251,0.125486,1.5378,0.019549,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,7,8
2007,iterative_w035,primary_policy,8,mp-1028441,WS2,1.283108,0.291195,1.6559000000000001,0.372792,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,8,8
2007,iterative_w015,diagnostic_ablation_only,1,mp-1023935,MoTe2,1.603358,0.177867,1.07,0.533358,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,1,8
2007,iterative_w015,diagnostic_ablation_only,2,mp-1023934,MoSe2,1.445035,0.165836,1.4311,0.013935,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,2,8
2007,iterative_w015,diagnostic_ablation_only,3,mp-1023937,WS2,1.415998,0.093074,1.8091,0.393102,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,3,8
2007,iterative_w015,diagnostic_ablation_only,4,mp-1023925,WS2,1.512684,0.202332,1.697,0.184316,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,4,8
2007,iterative_w015,diagnostic_ablation_only,5,mp-1023933,WSe2,1.49486,0.223482,1.5234,0.02854,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,5,8
2007,iterative_w015,diagnostic_ablation_only,6,mp-1023936,WSe2,1.492246,0.184635,1.5378,0.045554,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,6,8
2007,iterative_w015,diagnostic_ablation_only,7,mp-1025571,WS2,1.507854,0.044788,1.6345,0.126646,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,7,8
2007,iterative_w015,diagnostic_ablation_only,8,mp-1025572,WSe2,1.480033,0.136694,1.2288999999999999,0.251133,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,8,8
2007,pure_uncertainty,diagnostic_ablation_only,1,mp-1023935,MoTe2,1.603358,0.177867,1.07,0.533358,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,1,8
2007,pure_uncertainty,diagnostic_ablation_only,2,mp-1821,WSe2,0.648408,0.547164,1.4468000000000005,0.798392,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,2,8
2007,pure_uncertainty,diagnostic_ablation_only,3,mp-602,MoTe2,1.11065,0.35886,0.9651000000000005,0.14555,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,3,8
2007,pure_uncertainty,diagnostic_ablation_only,4,mp-7459,MoTe2,0.852914,0.389604,0.0,0.852914,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,4,8
2007,pure_uncertainty,diagnostic_ablation_only,5,mp-1030319,MoTe2,0.892102,0.435234,0.5861999999999998,0.305902,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,5,8
2007,pure_uncertainty,diagnostic_ablation_only,6,mp-1023934,MoSe2,1.285127,0.334105,1.4311,0.145973,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,6,8
2007,pure_uncertainty,diagnostic_ablation_only,7,mp-9813,WS2,1.330611,0.360138,1.5593000000000004,0.228689,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,7,8
2007,pure_uncertainty,diagnostic_ablation_only,8,mp-224,WS2,1.226295,0.284601,1.5656999999999996,0.339405,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,8,8
2008,random,required_baseline,1,mp-1023935,MoTe2,1.61498,0.067504,1.07,0.54498,False,D0,uniform random from the fixed validation pool,1,8
2008,random,required_baseline,2,mp-1025572,WSe2,1.079878,0.295354,1.2288999999999999,0.149022,False,D0,uniform random from the fixed validation pool,2,8
2008,random,required_baseline,3,mp-1025571,WS2,1.293245,0.142815,1.6345,0.341255,True,D2,uniform random from the fixed validation pool,3,8
2008,random,required_baseline,4,mp-224,WS2,1.280139,0.247542,1.5656999999999996,0.285561,True,D2,uniform random from the fixed validation pool,4,8
2008,random,required_baseline,5,mp-1025576,MoTe2,1.312886,0.151633,0.6230000000000002,0.689886,False,D0,uniform random from the fixed validation pool,5,8
2008,random,required_baseline,6,mp-1023938,MoTe2,1.080941,0.371672,1.0496999999999999,0.031241,False,D0,uniform random from the fixed validation pool,6,8
2008,random,required_baseline,7,mp-602,MoTe2,1.0304,0.183522,0.9651000000000005,0.0653,False,D0,uniform random from the fixed validation pool,7,8
2008,random,required_baseline,8,mp-1821,WSe2,1.069836,0.223821,1.4468000000000005,0.376964,False,D0,uniform random from the fixed validation pool,8,8
2008,static_topn,required_baseline,1,mp-1023937,WS2,1.589558,0.113475,1.8091,0.219542,True,D2,highest target score from the frozen development-only model,1,8
2008,static_topn,required_baseline,2,mp-1023936,WSe2,1.540989,0.135048,1.5378,0.003189,True,D2,highest target score from the frozen development-only model,2,8
2008,static_topn,required_baseline,3,mp-1023935,MoTe2,1.603358,0.177867,1.07,0.533358,False,D0,highest target score from the frozen development-only model,3,8
2008,static_topn,required_baseline,4,mp-1023934,MoSe2,1.621742,0.13888,1.4311,0.190642,False,D0,highest target score from the frozen development-only model,4,8
2008,static_topn,required_baseline,5,mp-1023940,MoSe2,1.473568,0.060189,1.4242,0.049368,False,D0,highest target score from the frozen development-only model,5,8
2008,static_topn,required_baseline,6,mp-1023938,MoTe2,1.465043,0.104232,1.0496999999999999,0.415343,False,D0,highest target score from the frozen development-only model,6,8
2008,static_topn,required_baseline,7,mp-1023925,WS2,1.46364,0.054662,1.697,0.23336,True,D2,highest target score from the frozen development-only model,7,8
2008,static_topn,required_baseline,8,mp-1025799,MoSe2,1.406914,0.050091,1.1603,0.246614,False,D0,highest target score from the frozen development-only model,8,8
2008,iterative_w035,primary_policy,1,mp-1023935,MoTe2,1.61498,0.067504,1.07,0.54498,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,1,8
2008,iterative_w035,primary_policy,2,mp-1023934,MoSe2,1.426579,0.180642,1.4311,0.004521,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,2,8
2008,iterative_w035,primary_policy,3,mp-1023937,WS2,1.419549,0.080171,1.8091,0.389551,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,3,8
2008,iterative_w035,primary_policy,4,mp-9813,WS2,1.331772,0.459749,1.5593000000000004,0.227528,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,4,8
2008,iterative_w035,primary_policy,5,mp-1821,WSe2,1.170171,0.542137,1.4468000000000005,0.276629,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,5,8
2008,iterative_w035,primary_policy,6,mp-1023936,WSe2,1.594336,0.175432,1.5378,0.056536,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,6,8
2008,iterative_w035,primary_policy,7,mp-224,WS2,1.352884,0.4493,1.5656999999999996,0.212816,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,7,8
2008,iterative_w035,primary_policy,8,mp-1028698,WSe2,1.353665,0.324751,1.1997000000000002,0.153965,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,8,8
2008,iterative_w015,diagnostic_ablation_only,1,mp-1023935,MoTe2,1.61498,0.067504,1.07,0.54498,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,1,8
2008,iterative_w015,diagnostic_ablation_only,2,mp-1023934,MoSe2,1.426579,0.180642,1.4311,0.004521,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,2,8
2008,iterative_w015,diagnostic_ablation_only,3,mp-1023937,WS2,1.419549,0.080171,1.8091,0.389551,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,3,8
2008,iterative_w015,diagnostic_ablation_only,4,mp-1023936,WSe2,1.498719,0.21173,1.5378,0.039081,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,4,8
2008,iterative_w015,diagnostic_ablation_only,5,mp-9813,WS2,1.592944,0.677672,1.5593000000000004,0.033644,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,5,8
2008,iterative_w015,diagnostic_ablation_only,6,mp-1025572,WSe2,1.48754,0.155412,1.2288999999999999,0.25864,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,6,8
2008,iterative_w015,diagnostic_ablation_only,7,mp-1023925,WS2,1.625631,0.13103,1.697,0.071369,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,7,8
2008,iterative_w015,diagnostic_ablation_only,8,mp-1023933,WSe2,1.532322,0.069256,1.5234,0.008922,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,8,8
2008,pure_uncertainty,diagnostic_ablation_only,1,mp-1821,WSe2,1.134895,0.116843,1.4468000000000005,0.311905,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,1,8
2008,pure_uncertainty,diagnostic_ablation_only,2,mp-1028698,WSe2,1.516111,0.324297,1.1997000000000002,0.316411,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,2,8
2008,pure_uncertainty,diagnostic_ablation_only,3,mp-1023935,MoTe2,1.721937,0.175448,1.07,0.651937,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,3,8
2008,pure_uncertainty,diagnostic_ablation_only,4,mp-1023936,WSe2,1.451556,0.33524,1.5378,0.086244,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,4,8
2008,pure_uncertainty,diagnostic_ablation_only,5,mp-7459,MoTe2,1.011778,0.27204,0.0,1.011778,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,5,8
2008,pure_uncertainty,diagnostic_ablation_only,6,mp-1023934,MoSe2,1.473052,0.15948,1.4311,0.041952,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,6,8
2008,pure_uncertainty,diagnostic_ablation_only,7,mp-9813,WS2,1.383429,0.137589,1.5593000000000004,0.175871,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,7,8
2008,pure_uncertainty,diagnostic_ablation_only,8,mp-1030319,MoTe2,1.223322,0.145999,0.5861999999999998,0.637122,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,8,8
2009,random,required_baseline,1,mp-7581,MoSe2,1.328011,0.083039,1.3619999999999997,0.033989,False,D0,uniform random from the fixed validation pool,1,8
2009,random,required_baseline,2,mp-1023940,MoSe2,1.516664,0.046551,1.4242,0.092464,False,D0,uniform random from the fixed validation pool,2,8
2009,random,required_baseline,3,mp-1023937,WS2,1.594416,0.052031,1.8091,0.214684,True,D2,uniform random from the fixed validation pool,3,8
2009,random,required_baseline,4,mp-1023938,MoTe2,1.579019,0.130857,1.0496999999999999,0.529319,False,D0,uniform random from the fixed validation pool,4,8
2009,random,required_baseline,5,mp-1025571,WS2,1.25002,0.153311,1.6345,0.38448,True,D2,uniform random from the fixed validation pool,5,8
2009,random,required_baseline,6,mp-602,MoTe2,1.21321,0.246232,0.9651000000000005,0.24811,False,D0,uniform random from the fixed validation pool,6,8
2009,random,required_baseline,7,mp-1018807,MoSe2,1.245368,0.080172,1.2543999999999995,0.009032,False,D0,uniform random from the fixed validation pool,7,8
2009,random,required_baseline,8,mp-1023936,WSe2,1.518406,0.109552,1.5378,0.019394,True,D2,uniform random from the fixed validation pool,8,8
2009,static_topn,required_baseline,1,mp-1023937,WS2,1.603829,0.034612,1.8091,0.205271,True,D2,highest target score from the frozen development-only model,1,8
2009,static_topn,required_baseline,2,mp-1023936,WSe2,1.557508,0.055634,1.5378,0.019708,True,D2,highest target score from the frozen development-only model,2,8
2009,static_topn,required_baseline,3,mp-1023935,MoTe2,1.61498,0.067504,1.07,0.54498,False,D0,highest target score from the frozen development-only model,3,8
2009,static_topn,required_baseline,4,mp-1023934,MoSe2,1.633658,0.042991,1.4311,0.202558,False,D0,highest target score from the frozen development-only model,4,8
2009,static_topn,required_baseline,5,mp-1023940,MoSe2,1.493584,0.031228,1.4242,0.069384,False,D0,highest target score from the frozen development-only model,5,8
